002867043,,592131728042,12
002896268,,944039469134,45
002970524,,517201090171,54
003008953,,986319423053,13
003019735,,067928437598,41
003027350,,995799364655,60
003050194,,029314177042,53
003108373,,372109286325,73
003193358,,959063841797,42
003224628,,941332866101,46
003227670,858362877837,,24
003257528,,232633091096,25
003296644,190185024664,,18
003299687,,683456227887,10
003314451,,507314319035,55
003330948,,293207569299,12
003352982,,073876326462,55
003371943,,505848164187,19
003381453,,727473086801,79
003402113,,252326436003,NA
003421513,,317254149771,79
003439256,,716440967092,73
003464696,,660105384664,36
003485481,,374289473558,76
003518744,,799516664619,54
003523530,,002677400165,59
003580698,,227788784544,43
003619127,,104176349977,57
003661066,,933404099090,56
003691260,,108966977312,31
003697631,,520326968376,25
003751504,993072157925,,65
003756359,,344041890911,31
003842494,917219527725,,48
003877791,,706620534092,52
003879278,,003390470600,32
003987756,,089262280299,85
004087911,,678609513481,43
004117541,,176324063742,18
004120248,,396669134359,65
004128383,,313106144109,67
004132317,,509132060973,53
004135067,,546319611645,52
004158547,,274649799974,65
004231187,739365148513,,12
004240696,,860304087887,16
004301183,,799336323253,NA
004369638,,216618557416,51
004396802,,820621447670,46
004424835,,791163466905,26
004427350,,076377166042,52
004437958,,716637265229,16
004438946,,235015311457,54
004447568,,635053795465,64
004530988,,678388872890,53
004545881,,950650161244,65
004569466,375262940316,,78
004578699,,443441499679,73
004592362,,034309639526,60
004599055,167560452025,,48
004672797,,650484429820,68
004709368,,053440371352,NA
004716157,,798897349624,82
004720122,,535156976101,52
004727781,,241233273095,61
004805630,,758145997861,56
004827913,,371152964181,59
004828467,,842386532563,12
004829904,,308479363452,52
004954900,,973253156013,42
004961988,,641040664141,52
004977959,,777424276409,67
005031747,,790859171382,64
005038653,947317086006,,40
005124782,,161742031759,56
005142177,,161817411756,33
005158427,,226061482436,64
005161404,,819200111076,60
005163464,,597424722374,53
005178773,,487420478829,25
005180726,,627782955059,52
005224346,,951148211656,65
005258484,,697046359321,59
005268587,,218809721639,65
005278017,,843510185417,51
005281520,162838354677,,62
005295165,,359993500522,11
005347515,,787870985820,72
005366571,,211596907038,79
005434663,,080311733247,12
005435763,,524963395404,52
005538062,,967382823471,53
005593638,,268125607320,22
005598620,,797442873315,75
005657259,,740341962679,12
005659000,,102059399459,46
005661869,,155401802792,22
005715593,,407514481100,12
005757997,,615207845895,NA
005758485,,825469556113,73
005772335,,885289034493,53
005777067,,686909587020,56
005851236,,098031434612,64
005898850,,901952681465,54
005918654,,190197469504,68
005946280,,586249115221,82
005974046,,840617516746,57
006008174,,531236710857,76
006028167,,365652198036,79
006095185,375262940316,,12
006103646,,230998736854,52
006146830,,524025940566,50
006216546,,985136684286,80
006233604,,112287964770,16
006294920,,958580872608,60
006365098,,415148886853,52
006385176,,111398289398,38
006388226,,275379247871,32
006418732,,571640269381,21
006467503,,202111323508,66
006468241,,014139293383,53
006490517,,080784980744,64
006493058,,342795972214,51
006519451,,962777160997,64
006544813,,929506858458,14
006563647,,337216911177,60
006566546,,854481749570,22
006587299,,304758166773,57
006599585,,404380924265,61
006622807,,003178608075,54
006632253,,005136008586,32
006662294,,472343871752,73
006703558,507887126779,,62
006725161,,231477633618,12
006728364,,509132060973,53
006739005,,405201192196,NA
006796612,,104605415128,75
006831595,,794004870936,19
006842539,,144263910321,73
006843136,,929798482125,76
006867065,,080048017463,51
006872845,,655368155520,40
006872940,,330693787218,22
006877406,,133428779309,79
006889782,,728096762536,68
006959839,,697092778040,54
006962962,,957275384855,38
006992871,,465995911341,73
006993348,,717543538006,41
007154679,,659858185898,65
007167854,,518622232432,56
007196934,,164406616187,31
007243456,,773125267502,75
007266818,,847267125715,60
007375954,,599966262708,65
007397293,,114073597627,57
007517643,,405395179046,15
007518466,,102971151800,73
007520677,,531680080205,42
007543515,,319844421798,57
007576094,,573671713651,56
007586311,,099416859374,28
007604786,,887600488739,25
007642747,,309278223684,68
007648972,,473909359300,82
007698538,,286252550685,73
007801638,,517517139667,56
007817242,,600369803992,56
007848641,,441845174033,53
007851393,,769486122398,65
007874826,276409472128,,43
007893266,,187887770334,68
007927782,,242106121004,16
007971965,,311305711462,21
008031737,,872487752241,54
008076840,,546310749681,12
008078668,,928429906330,12
008091195,,611558653787,12
008091555,,767216482906,65
008104922,,015463338873,67
008109191,,945493046359,39
008155499,,421012031955,55
008158197,216372278895,,13
008209376,,671390127144,51
008215463,678455615106,,38
008247372,,744696858578,75
008279491,,885872117474,51
008378832,,626877883649,13
008407175,,606217247008,54
008417588,,528558472878,43
008427731,,241144250191,75
008540269,,838334125521,58
008572838,,737424461456,76
008613776,,420495357690,46
008628794,,671215859551,64
008636632,,819870379423,27
008651751,,380440453463,31
008654928,,718962034382,54
008673717,,464052813082,59
008716073,,795267736959,50
008743818,,632600479615,75
008891983,,613455720817,59
008907925,,303962660533,68
008974397,,408848696761,67
008996427,,280149312054,26
008998471,,292788156178,40
009031564,,636060169416,41
009134720,,951845059166,54
009181755,,196446576690,58
009181780,,717953385723,46
009200094,,906364124456,73
009257836,580468147265,,48
009270239,,918070073625,55
009278155,,450308581368,22
009278524,,409067573895,75
009288217,,176767227346,NA
009306804,,854539586774,64
009314387,,095410601416,73
009316391,,775533689699,68
009321687,,106133853770,27
009421931,,032310751963,33
009422779,,445188677327,46
009447128,,096303199621,66
009470561,,978375417556,NA
009490939,,671390127144,51
009553963,,385035618144,25
009608421,,072923917108,NA
009630526,352818485297,,18
009633667,,071411048261,68
009653258,,862662303590,68
009686837,,616770971623,78
009692546,,742427087922,64
009751257,,066677557712,24
009841807,,522624060296,82
009874589,,897582782939,53
009901409,523509065719,,63
009935945,,891758227827,82
010041937,,090386924620,57
010100642,,166555751499,54
010106419,,429764864121,41
010129241,,631035842453,30
010162396,,263427918387,82
010189791,,422592360668,38
010192378,,559396505766,50
010202576,,186661517525,38
010309501,,241274726705,56
010356779,,869495329170,76
010374981,,441513074529,59
010409813,,783653081497,54
010482840,,415516187138,56
010484645,,822073540131,52
010500135,677911895099,,16
010633305,,447804634796,47
010633426,,963031726969,25
010660881,,783031595666,67
010680227,,487158536612,53
010695087,,332855688431,60
010706866,,133947949006,16
010760174,,600621002579,57
010780259,,898544235085,54
010787290,,148991612146,68
010788227,,907519433014,67
010800632,,308148700845,76
010815533,,311099972785,44
010844721,,764584183749,48
010863783,,319403748841,82
010916414,,545852295368,67
010932511,,538942417707,42
010971284,,718804598596,32
010976074,,819786776006,68
010998917,,601163891897,53
011020510,,336037976888,64
011032277,,204511051563,55
011076908,,644582373284,52
011099597,,087889376669,18
011105706,,982947485054,54
011128823,,500062084504,16
011154221,,221872691628,53
011188657,,998358889802,59
011193146,,824666747692,57
011221643,,451968147391,75
011248077,,548429374796,67
011296850,,466633244147,53
011333858,,578804348875,76
011338525,,156693237623,52
011351143,670912079459,,11
011375948,,829179383445,56
011404404,,663046334231,76
011444682,,381497882071,24
011445763,,314189701547,51
011473781,,555219376576,43
011548795,,585073990005,54
011556267,498136648991,,23
011654742,,348436260640,54
011675126,,122234394724,73
011682581,,356851996466,28
011699015,,603043401352,55
011767533,,099150559228,59
011807497,,570630292997,33
011810132,,849645083742,61
011868558,,089846988989,28
011873953,,423601022658,53
011988829,,284752602853,64
011988918,,740448394591,68
012019480,,300580250111,29
012048678,,550540888250,25
012064304,375262940316,,51
012085970,,234882111887,38
012161784,,991335773573,68
012200562,714877240701,,62
012205424,741898097636,,22
012257816,,198760068243,50
012299365,,451074574399,57
012419452,,327087801104,52
012421191,,839979145709,64
012451042,,667666339843,40
012462115,,064739896490,57
012462536,,344596791053,76
012464144,,966716042565,NA
012467082,,056702543446,54
012478135,,431516054525,50
012526033,,011633153705,68
012541733,,713634071328,68
012545688,,294498115474,73
012571832,,101780992950,46
012586466,,927036409153,54
012645981,,759065165301,64
012654860,,727501330641,54
012657944,,712068351348,76
012708945,468834215659,,57
012728506,,146646892621,58
012745999,922957042507,,63
012868501,,190256926408,12
012871511,,155535330690,54
012878968,,329283295478,18
012907791,606441007068,,68
012918356,,118246082742,52
012931084,,500725892476,54
012942732,,694556990047,98
012951508,036471850149,,63
012959219,,875658207854,NA
012975807,,107313249975,25
012989935,074851219961,,18
012999724,,043793942713,62
013002060,,489864996434,NA
013046246,,185459477318,27
013084329,,136424471655,NA
013084629,,966257684706,21
013085523,,903450945154,38
013132180,,993991366860,75
013233701,,271102637527,59
013251439,,678985319470,64
013253063,,119268073389,75
013257206,,763797295768,NA
013279667,,108835357487,15
013287569,,636686850491,33
013320232,155075315584,,89
013446138,,279961314517,38
013448917,,749625503546,54
013456024,,629333721035,64
013579739,,757497858921,65
013584144,,601844999311,51
013605065,,088001679544,52
013612975,,802446642582,NA
013658802,100157651612,,24
013681609,,691544060705,54
013694381,132828744484,,40
013700116,,277186127732,40
013726913,,327646791713,82
013750479,,694014976720,57
013760271,333018390168,,39
013761669,,061969108429,52
013771677,,355142048006,55
013783788,,772642760111,52
013785223,,776191861371,30
013796525,014292178280,,13
013831560,,669558372740,NA
013849261,,366989008181,51
013928728,,427525398268,64
013940357,,782441442747,53
013956629,,883883231293,25
013965442,,440297169295,99
013989391,,269310769592,52
014012414,,768169453046,12
014023268,,553580372629,48
014120160,,596104164075,53
014142415,,390051944942,54
014151759,,194724995323,23
014152368,,107857568688,38
014169810,465360000071,,18
014200052,,790497616051,60
014226655,,151215156404,56
014256215,,212499681398,56
014275936,,954206922699,58
014325242,,380901137074,45
014343398,,082820261944,18
014416366,,827546335730,63
014417237,,880566439986,76
014423928,,832491715558,75
014425633,,053027983170,29
014435888,,937498461840,62
014460536,,747675645408,31
014514533,,159047656314,46
014520697,,678311207421,18
014570933,,470940564338,68
014584657,,819455333317,47
014592784,,674182355976,82
014595646,,890439306629,62
014656573,,186752881041,31
014662493,,395259529356,44
014662790,,645880377050,64
014686870,,007450757018,46
014718405,,208780535770,53
014727412,,316191486135,53
014737229,,216655650395,51
014767527,,859946536003,14
014770706,197818952353,,22
014786618,,040420418146,73
014817253,,644200226066,13
014860498,,863324006360,82
014866950,,552651771759,16
014888127,,414944268101,31
014897007,,657027013823,53
014925996,,487470699697,64
015043311,,620792649242,68
015046705,,037523725290,20
015093104,,929044615509,76
015115014,,533358233760,68
015151591,,069623825307,46
015202466,,508807129599,32
015249173,,214790038350,59
015300680,,796912367645,12
015303358,,919581314521,54
015312623,,858391520169,68
015366326,,760445037575,82
015367617,,432246270117,65
015409069,,241098479693,48
015448615,,962071537891,68
015485193,,966116880728,42
015587929,,255334265656,54
015597536,,522905975269,51
015633390,,515288245761,16
015672177,,235997688988,47
015707086,,709836571243,64
015757436,,507753401827,68
015789308,,082099620144,54
015795763,,536501910521,23
015829898,,901166685924,50
015871391,,909622930057,82
015875443,,910533868543,79
015962009,,900429607083,51
015969470,,758396842612,67
016016394,,149362043798,65
016035951,,733657080523,51
016052751,,585416014993,14
016053022,,965392030114,60
016064892,,614406258762,68
016083903,,343298054267,57
016086599,,409374111262,16
016204811,,915908002190,56
016209022,,462564602359,73
016232690,,483314480664,80
016266818,,383455705349,12
016272258,577605334584,,58
016319203,,858475274489,59
016321054,,090113921431,65
016330734,,412935416198,54
016345659,,207740058162,33
016407168,,135719754697,54
016415749,,614750505573,50
016425492,213559245719,,65
016429144,,298235507127,57
016432009,561263125392,,79
016511585,,387361274974,68
016629386,,987547148674,56
016657257,,647724000245,78
016677718,,371997338535,82
016678987,,407385692744,27
016738369,,795750231503,64
016779614,,988105522431,31
016810554,,328673413305,56
016821299,,824616666185,73
016833012,,872780162723,59
016868494,,676992396935,33
016916970,,654369697024,64
016962815,,824609840471,82
016980924,,039905765311,15
017034962,,717855574011,58
017063187,,628590512074,56
017150011,,885218500643,57
017203029,,259401186217,18
017217699,,302008705701,64
017219346,,522576525598,42
017225043,,237635646626,73
017232813,,293176063892,51
017251756,,188582163115,58
017257331,,916462164147,27
017323238,,772642760111,52
017329185,,164675599941,31
017456645,,655965206495,46
017465949,,726911083860,57
017519358,,230912812921,48
017527924,718081413265,,48
017551393,,241027337071,67
017557240,,066825130168,35
017600841,,513790619867,67
017647497,,119709656376,68
017725578,,968070488755,52
017764605,,173600620522,33
017845776,,879095461612,36
017873124,,238497740896,52
017961204,,750358476353,64
017997892,906161638876,,57
018027326,,506603866220,64
018029451,,331361703563,22
018034266,,300573879973,78
018040255,,888034634330,46
018092666,,658892565213,37
018205760,,441544168394,53
018267748,,204511051563,55
018267839,,485691336272,68
018327097,,626452138724,59
018447627,,483788482374,52
018460070,,475473571420,27
018473153,,611579381196,67
018687124,,996342398950,12
018691911,,342844860633,76
018697707,,427208965706,76
018728489,,595911704894,26
018729572,114503145172,,52
018764597,,984511561288,54
018829780,,553168656156,NA
018864747,625032384418,,60
018890784,,762219336330,56
018975295,,224623746983,44
019020080,,529305381372,56
019054864,,394279901933,63
019113499,,149612176207,46
019144711,,682477977853,31
019211056,,904617073213,55
019226958,,877329821003,47
019263166,,649719198249,13
019265612,,467290789108,27
019280967,,432808511478,72
019327304,,789855694954,68
019342903,,977057543605,NA
019376598,,190955899553,54
019422712,080975410601,,60
019435439,,962945635538,42
019517349,,951249721769,52
019527023,,117810373710,40
019544441,,707808712122,57
019570313,,288863201282,68
019579319,,196512700051,65
019661785,,195230283864,68
019663417,,886039124078,51
019664423,,053126211603,54
019680575,,645021887993,65
019687431,,111463682288,68
019772548,119382285143,,19
019774138,,372258324385,24
019803943,,724543480843,28
019861250,,744509515692,18
019884384,,224214434732,NA
019890300,,970471621922,67
019944391,,816846405230,48
020001769,,797814881252,52
020033035,,648902145553,51
020085451,,329975794642,16
020122456,678455615106,,31
020136252,,378017852173,33
020145986,,684237711923,54
020152970,,237828444456,67
020175585,,706923667378,60
020255637,,951845059166,54
020390853,,819914202447,57
020401122,,781489459601,52
020410891,,642239851416,52
020434167,,590493646682,76
020437732,,843398690373,NA
020496186,,440241778843,54
020504540,,274726718629,82
020547968,,099096508933,80
020564872,,768747057430,64
020591024,,704889987821,26
020603709,,325496589491,60
020609502,,120479843597,68
020668999,,533917637257,11
020676198,247694735144,,81
020676330,,281865281712,51
020719611,202893055220,,13
020726756,881766147685,,72
020819894,,097564732850,14
020880462,,123442887955,38
020883930,,262830394635,52
020900953,,382099489177,51
020913044,,642243484378,51
021001800,,448930182976,32
021018668,,114395180525,12
021055958,,618849823304,31
021059026,,748728226720,24
021066380,,689658871089,15
021083516,,007149556260,64
021107860,,837563791199,26
021131680,,621722079609,68
021141500,648265318302,,65
021227940,,419724034486,15
021236264,752150823154,,23
021249544,,425875065778,64
021258590,,483579294148,73
021308455,,693685749395,61
021341588,799870825210,,56
021346367,,739471979220,40
021350869,,956222094978,64
021386458,,126834745794,15
021414295,459955959692,,69
021418575,,009750203134,64
021431975,,908253667240,82
021446050,,665281672366,68
021474592,,825838324034,30
021490594,,074105004796,64
021490698,,885385771618,59
021501084,,556418154011,52
021552624,,782433793866,42
021570824,,355827502482,75
021572086,,035741504168,68
021642877,,316490342716,82
021742401,,390066400772,24
021744006,,101906788231,54
021745548,,051565332297,41
021851138,,640271886487,63
021867253,,036945557174,63
021915102,,439200810755,79
021948660,,969495105149,22
021956843,,966472873994,82
021990804,,662582107594,46
022046197,,861991697832,12
022054461,,089834198165,82
022065935,679393704818,,53
022087783,,763232673785,51
022142933,,884708161407,15
022197064,675536642048,,15
022199592,,756426873612,65
022205695,,678499420589,64
022228344,,042737627115,48
022239103,,483314480664,80
022239229,,348104847042,79
022241106,,531816771859,54
022280137,,864900758155,81
022337969,,241550346942,76
022349126,,295817460976,53
022410229,,022091811312,68
022471503,,084604928529,12
022565724,,181688549790,73
022578533,,275514871524,68
022624132,,546316817914,NA
022787526,,882208904048,79
022793814,836786231734,,60
022794917,,796641402820,75
022813701,,614214509923,73
022814170,,239020512151,52
022818947,,100577697619,52
022865415,,289406145903,53
022887728,,128731366299,54
022890528,,191781402740,82
022909721,,672374723066,18
022935119,,896443143383,76
022946682,,754029682842,54
022998716,,821472503917,68
023070591,,102971151800,73
023108608,,301019200790,46
023118331,,035701285328,82
023151701,,120955254946,12
023165172,,599727981837,68
023232449,,882896113112,55
023286107,,308732857179,23
023299131,,408919067061,52
023322941,,124628249699,90
023366649,,609660621190,16
023445259,,270488725775,68
023447522,,383392292079,82
023457449,799870825210,,56
023537114,,456209008267,23
023572474,,451818349449,16
023590329,823222118146,,17
023654545,,851430905657,16
023696887,,979844067802,43
023700375,,185134277687,54
023707838,,456209008267,23
023729737,,085774495142,18
023733266,,269515071599,31
023739729,,284806036610,54
023742658,,725951839882,25
023750436,,449775465186,43
023766748,553519402711,,52
023845627,,623808637165,22
023890823,,112346760628,14
023911756,,368636614708,23
023939688,,335071792187,67
023977212,,018952929768,57
023980980,,133370733926,53
024042757,,343936163281,52
024059970,,419322175724,13
024152555,,168206732563,NA
024187356,,726777097713,60
024530109,,382440227624,55
024545727,,871133594357,13
024592606,650864796748,,41
024595528,,205972932590,52
024615356,,591491850861,25
024632677,,125860595194,52
024645776,,329958254696,41
024661092,,924159482337,10
024664749,,580922957825,65
024668386,,050435619035,46
024711829,,322984077926,66
024712400,,410234866288,12
024737402,,888047033731,67
024737470,,502405734374,64
024747132,,254256759615,59
024804244,,524295972615,15
024865071,,218912072210,41
024899848,,599708277030,12
024909503,034338141189,,73
024941857,,873125457775,49
024964909,044366841626,,73
024969134,,171342729674,16
024969566,,231069184618,76
024986405,,100289061630,67
025015982,,218216665923,54
025027790,,581482821455,35
025062045,,264366976579,52
025108370,,386876334604,68
025160278,,186948624938,34
025188740,,519632276453,82
025230873,,316312586649,52
025276900,,224322140517,19
025300953,,205844421220,64
025324834,,964045283873,11
025348717,,629333721035,64
025350329,,144608948347,76
025363758,,046645078528,73
025425183,,185652815220,64
025474798,,467216751825,51
025595248,,076307079426,68
025606077,,024602101795,82
025620531,,976503792629,57
025640409,,500904091164,60
025656561,,788515598940,52
025672876,,210481727769,53
025717924,,305256349040,76
025733328,,653094663633,18
025733596,,274962107287,40
025746550,,665640807177,43
025747837,,288692521464,15
025771326,,723629819004,51
025786107,918527579580,,99
025795282,,521091849197,73
025834797,,975721045133,73
025869630,,452387012036,65
025875958,,697184387777,24
025906716,,185606888662,82
025911287,,710986913093,44
025923712,,247696213354,73
025975143,,297778152416,12
026009615,,295409087440,12
026031521,,490813329249,37
026046590,735817489791,,11
026092623,,719628929393,54
026147117,,975328013908,52
026172494,,113466507007,12
026195616,,180238191484,58
026198841,,439417123248,30
026283608,,408208924467,48
026312455,,838810976187,52
026329110,,595044092058,64
026443907,,726123666511,32
026462626,,122657029393,68
026492889,,964469902251,53
026499422,,968022372076,65
026542121,,444974349682,73
026565546,,901952681465,54
026577990,,899014077685,59
026591706,995326510703,,46
026593966,429145779722,,66
026608280,,209208331691,76
026659490,,689566590463,76
026682004,,681672347460,59
026702278,,296807591329,90
026723462,824244022520,,60
026754653,525282223770,,62
026785743,,093870501802,58
026835615,,888280941151,67
026847312,,755876922477,78
026849350,,500823157326,41
026859310,,978196368220,51
026874774,,975721045133,73
026912122,,839506610162,53
026926830,,226115034425,57
026927090,,986319423053,13
026950185,,877806319944,51
026954423,,527994395702,53
026978515,,675834861113,25
026998179,,273121889729,82
027040928,,939696482626,68
027061490,,297083597704,78
027066808,,983323066747,54
027078809,113378285614,,33
027117887,216372278895,,13
027140073,,125685950207,65
027183372,718081413265,,48
027202356,,764579300613,76
027204316,,525457330635,26
027240280,,633596290814,15
027257444,,830133046562,44
027306015,,656164356946,53
027317554,,100595119364,64
027396798,,749544331222,27
027418834,625795345415,,57
027424232,,914108334166,80
027424258,,733570288703,64
027523417,,989325436925,14
027530198,,296731473704,52
027539465,,207180988104,58
027553211,,804024758785,38
027567475,,391586880485,73
027601112,,107896641993,60
027665239,856087759709,,23
027688456,,022083747144,12
027699539,,219414357643,76
027709061,,391822136159,82
027738094,178820003586,,54
027765645,,213313515087,66
027791622,,294498115474,73
027842108,,781333751928,55
027878042,,840151400079,30
027883388,322463317667,,32
027910253,,831013493933,51
027935760,,048784145103,12
027942329,,318421007768,56
027945879,045148515529,,33
027957446,562680795700,,89
027962496,,756651995962,76
027970438,,437918269227,64
027977201,,463392159231,40
027991657,,975609715324,72
028014275,,503460452664,64
028022609,,876109761834,64
028038146,,678350383535,54
028046221,,885885972221,45
028046857,,260703835162,12
028052893,,645199588615,68
028056544,,198472117109,38
028107824,,412703763528,52
028120926,,833808439737,42
028204515,,823503402827,65
028221949,915543838705,,54
028233549,,533732891478,60
028246165,,635714125315,68
028326225,,648365557467,12
028340920,,612810835403,49
028396039,927592688956,,18
028422354,,346635161518,24
028451240,,190111159510,82
028456247,,746073108742,22
028460357,,568360142913,76
028480744,,232498946222,53
028506583,,589865502859,57
028529659,,955961168985,56
028531868,,900542435990,64
028539940,,620698758900,76
028642083,,766258859859,52
028678936,,118892976317,19
028679738,,642718881273,39
028686878,,056136524847,73
028693374,,664081121820,54
028696425,,042639795125,50
028724234,,644343080433,67
028726635,,823579881252,59
028736696,,245145011826,46
028748495,,406156098639,48
028787496,,850563854692,60
028819459,,147441337460,52
028850562,,525256811120,24
028993122,,767913495794,68
029009862,,453041125816,51
029042126,,972172223163,46
029053721,,123121206953,11
029070177,,119709656376,68
029135935,,634316061139,67
029157013,,480331247907,46
029167935,,150213486783,75
029188301,,087994833867,56
029202333,,629005797823,43
029233335,,425119442389,60
029253486,,598397448590,67
029254520,,472245419464,33
029346455,,455428641761,48
029366138,,791163466905,26
029374184,,078408655201,54
029381007,,433642861788,26
029418205,,407819830888,24
029435836,,850912247511,43
029448966,,923001718943,56
029457928,,762564096708,38
029466027,,370927801134,51
029473834,,799628064745,22
029487398,,321496780035,62
029499364,,556570277954,68
029507333,,068743905359,64
029529026,,024176664020,65
029600929,,949422542369,67
029640711,,495470738693,52
029681274,,529924703750,66
029681493,323398750528,,57
029710604,,162852854226,53
029711464,528862278485,,63
029778633,,949740129887,64
029783047,618173450708,,20
029793074,,728044876440,12
029859192,,811232434909,54
029940333,,169498605408,32
029940820,,587875701988,53
029943941,,032162287527,82
029969923,,438661072135,28
029974942,,166366141799,68
029978269,,576322868996,12
030050644,,339601618248,47
030125243,,678294249406,11
030181657,,155280398197,82
030241354,,359305242829,73
030246310,,084954957400,47
030254448,,150125389806,54
030269106,,126030830601,99
030284310,,001516294874,46
030284777,,531856948101,52
030284793,,984681581923,51
030288613,,193257139811,82
030288744,,301562808896,NA
030322338,146303807577,,39
030368066,,390783436086,56
030368351,,796396187283,12
030395651,,112137118525,76
030413212,,191585758209,12
030454354,,073001757699,56
030538159,,707645631663,26
030541397,,860933387531,39
030542591,,123834431825,39
030619377,,883165926696,14
030666269,,264379275881,30
030690253,,288398874503,47
030695911,,356085786387,64
030697389,,604525294166,59
030739715,,294810776010,54
030759688,,154237083837,51
030807955,,917510263587,80
030831308,,849414556824,54
030850943,,155393978760,10
030871045,001041808737,,72
030884057,,298960246867,20
030952895,,328331488884,68
031058382,,693473692059,16
031083801,,462749780780,73
031135200,,485408832322,45
031209609,,127527865355,60
031297233,,838086044074,12
031300979,,241550346942,76
031302891,,609047926717,47
031470441,,517467910295,54
031473970,,818130057445,73
031511979,,915908002190,56
031617366,,492907925932,25
031692043,,315389336227,61
031710707,,165785634797,45
031749296,,017109408523,56
031765132,,170000869680,26
031848388,,147140397041,51
031877420,,418231211980,54
031889067,,643299407649,64
031941006,,198466085639,76
031951007,,674754293087,73
031959670,,807489898641,23
031977534,,757707779956,58
031996914,,416047426958,18
032005992,,308551057462,59
032043035,,885820813706,15
032045666,,932276470377,59
032049812,,219726704080,78
032054615,,308732857179,23
032079631,,317791367095,11
032083929,,683551027030,32
032087457,,545580658740,79
032102249,,111028219906,78
032115026,,765435852824,99
032137077,,704371412735,52
032168855,,860699142483,52
032231530,,818290118478,48
032235228,,381670013195,64
032237813,,910528255753,58
032248607,,771878837214,57
032253224,,386589464147,56
032270007,,063822558780,52
032316261,,587899040655,54
032377360,,301144021916,57
032387582,,180836140124,18
032465301,,658432795183,53
032470564,,384781977965,68
032507247,,519721361165,60
032554466,,973582441976,53
032616771,,093443671452,82
032650119,,419807571116,15
032702397,,360546011732,54
032718643,,219105286826,82
032764648,,599727981837,68
032792210,,925789731007,53
032820342,,400854052403,22
032856771,,167604236528,65
032865228,,019638962835,33
032878452,523509065719,,63
032890667,,256450609036,56
032914736,,950630300185,48
032919743,,748331241458,NA
032921046,,405643000582,51
033069859,100580700534,,33
033208574,,982203058784,36
033209209,,082929337253,52
033224293,,737032908686,64
033236730,,161901598421,59
033280956,,674910184443,73
033366368,,753296737753,51
033440233,,275425862664,76
033469659,,539876867657,56
033484841,,098202198842,10
033501055,,620990182004,31
033504087,,223379532220,52
033538896,627731655628,,13
033544712,,456406989004,51
033547732,,066833071780,73
033582580,,086543516415,12
033609577,,835247347627,52
033635300,,970801901977,66
033638461,,870508013344,40
033649165,,387680022750,52
033697404,815242640966,,50
033734929,,721914836444,22
033768245,,113800348321,68
033797296,198598626868,,48
033803219,,405248843698,76
033842089,,303321008021,12
033851073,080874853506,,89
033889675,,096804747139,14
033892461,,667666339843,40
033930705,,901952681465,54
033959258,,269150987126,54
033959542,,491231229860,51
033983354,,525457330635,26
034003481,,423601022658,53
